year,semester,course_code,user_code,score,week,user_visit_count_exam,user_visit_count_forum,user_visit_count_online_video,user_visit_count_virtual_classroom,user_visit_sum_exam,user_visit_sum_forum,user_visit_sum_online_video,user_visit_sum_virtual_classroom,material_count,material_count_dividedby_count,discussion_create,discussion_like,discussion_read,discussion_create_dividedby_count,discussion_like_dividedby_count,discussion_read_dividedby_count,weblink_count,online_video_total_count,online_video_total_time,online_video_total_time_by_VideoCount,online_video_total_time_by_VideoLength,online_video_real_time,online_video_real_time_by_VideoCount,online_video_real_time_by_VideoLength,online_video_unique_count,online_video_unique_count_by_VideoCount,online_video_count_by_day_type_morning,online_video_count_by_day_type_night,online_video_count_by_day_type_noon,online_video_time_by_day_type_morning,online_video_time_by_day_type_night,online_video_time_by_day_type_noon,online_video_count_by_holiday_type_workday,online_video_time_by_holiday_type_workday,user_visit_count_material,user_visit_count_page,user_visit_count_web_link,user_visit_sum_material,user_visit_sum_page,user_visit_sum_web_link,weblink_count_dividedby_count,online_video_count_by_holiday_type_holiday,online_video_time_by_holiday_type_holiday,user_visit_count_zoom,user_visit_sum_zoom,user_visit_count_interaction,user_visit_sum_interaction,user_visit_count_homework,user_visit_sum_homework,user_visit_count_microsoft_teams_meeting,user_visit_sum_microsoft_teams_meeting,group
108,1,8691,B10528011,68.7,14,21.0,24.0,72.0,0.0,3480.0,10591.0,119952.0,0.0,0.0,0.0,3.0,2.0,34.0,0.2727272727272727,0.1818181818181818,3.090909090909091,1.0,174.0,21376.0,141.56291390728478,0.2738639976987018,7380.0,48.87417218543047,0.0945507252533878,66.0,0.4370860927152317,134.0,0.0,40.0,15457.0,0.0,5919.0,174.0,21376.0,3.0,4.0,1.0,33.0,372.0,1460.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,10.0,664.0,0.0,0.0,training
108,1,8691,B10533215,0.0,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,validation
108,1,8691,B10536020,33.3,14,38.0,7.0,69.0,1.0,58407.0,1243.0,66405.0,118.0,1.0,0.0769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,5.0,192.0,19949.0,132.11258278145692,0.2555816284661023,6780.0,44.90066225165563,0.0868636744197791,57.0,0.3774834437086091,31.0,57.0,104.0,2022.0,825.0,17102.0,121.0,17199.0,2.0,4.0,4.0,242.0,230.0,1591.0,0.25,71.0,2750.0,0.0,0.0,0.0,0.0,13.0,895.0,0.0,0.0,testing
108,1,8691,B10611146,94.5,14,126.0,151.0,199.0,0.0,16780.0,23664.0,141940.0,0.0,10.0,0.7692307692307693,25.0,83.0,30.0,2.2727272727272725,7.545454545454545,2.727272727272727,13.0,1280.0,25951.0,171.86092715231786,0.3324777603049688,20820.0,137.88079470198673,0.2667406639262241,133.0,0.8807947019867548,1075.0,0.0,205.0,20743.0,0.0,5208.0,950.0,21826.0,22.0,10.0,13.0,7726.0,5022.0,3421.0,0.6499999999999999,330.0,4125.0,0.0,0.0,1.0,457.0,27.0,1572.0,0.0,0.0,training
108,1,8691,B10613128,84.4,14,42.0,48.0,77.0,2.0,5051.0,8645.0,4025.0,235.0,4.0,0.3076923076923076,0.0,71.0,58.0,0.0,6.454545454545454,5.272727272727273,3.0,160.0,26442.0,175.11258278145695,0.3387683302371386,6480.0,42.91390728476821,0.0830201490029746,67.0,0.4437086092715229,35.0,0.0,125.0,6025.0,0.0,20417.0,124.0,23691.0,9.0,4.0,3.0,309.0,119.0,85.0,0.15,36.0,2751.0,0.0,0.0,0.0,0.0,19.0,3895.0,0.0,0.0,validation
108,1,8691,B10715145,81.0,14,78.0,65.0,48.0,0.0,8949.0,704304.0,1141.0,0.0,0.0,0.0,342.0,34.0,63.0,31.09090909090909,3.090909090909091,5.727272727272728,4.0,66.0,1563.0,10.350993377483444,0.0200247674215508,1800.0,11.920529801324504,0.0230611525008263,15.0,0.0993377483443708,0.0,0.0,66.0,0.0,0.0,1563.0,66.0,1563.0,0.0,0.0,7.0,0.0,0.0,656.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,13.0,564.0,0.0,0.0,training
108,1,8691,B10716054,66.5,14,77.0,57.0,79.0,0.0,11617.0,17136.0,68317.0,0.0,6.0,0.4615384615384615,75.0,29.0,13.0,6.818181818181818,2.636363636363636,1.181818181818182,4.0,204.0,22379.0,148.20529801324506,0.2867141843422178,8760.0,58.013245033112575,0.1122309421706878,67.0,0.4437086092715228,45.0,0.0,159.0,2822.0,0.0,19557.0,142.0,16561.0,9.0,1.0,4.0,221.0,5.0,1659.0,0.2,62.0,5818.0,0.0,0.0,0.0,0.0,13.0,1529.0,0.0,0.0,training
108,1,8691,B10721027,97.6,14,97.0,154.0,130.0,10.0,13620.0,62619.0,62114.0,84.0,6.0,0.4615384615384615,26.0,159.0,319.0,2.363636363636364,14.454545454545457,29.0,14.0,636.0,40922.0,271.0066225165563,0.524282490354897,18600.0,123.17880794701986,0.2382985758418719,80.0,0.529801324503311,20.0,91.0,525.0,3217.0,10435.0,27270.0,383.0,26601.0,8.0,5.0,14.0,6587.0,153.0,5154.0,0.7,253.0,14321.0,0.0,0.0,0.0,0.0,19.0,3110.0,0.0,0.0,training
108,1,8691,B10725014,95.1,14,126.0,128.0,161.0,7.0,9348.0,20702.0,57933.0,635.0,6.0,0.4615384615384615,46.0,179.0,40.0,4.181818181818182,16.272727272727273,3.636363636363636,9.0,416.0,44490.0,294.635761589404,0.5699948193120905,15720.0,104.10596026490066,0.2014007318405496,95.0,0.6291390728476821,304.0,10.0,102.0,29316.0,88.0,15086.0,411.0,44086.0,17.0,10.0,9.0,1118.0,153.0,213.0,0.45,5.0,404.0,0.0,0.0,0.0,0.0,21.0,802.0,0.0,0.0,testing
108,1,8691,B10741013,96.9,14,63.0,27.0,57.0,0.0,6493.0,14531.0,50080.0,0.0,6.0,0.4615384615384615,0.0,11.0,17.0,0.0,1.0,1.5454545454545454,0.0,357.0,6117.0,40.50993377483445,0.0783694832486413,6840.0,45.29801324503312,0.0876323795031399,52.0,0.3443708609271522,20.0,37.0,300.0,1433.0,214.0,4470.0,344.0,5653.0,8.0,3.0,0.0,1813.0,719.0,0.0,0.0,13.0,464.0,0.0,0.0,0.0,0.0,4.0,112734.0,0.0,0.0,training
108,1,8691,B10741055,95.3,14,103.0,135.0,149.0,4.0,6444.0,13828.0,100415.0,496.0,8.0,0.6153846153846153,90.0,137.0,54.0,8.181818181818182,12.454545454545457,4.909090909090908,11.0,417.0,34157.0,226.20529801324503,0.437610992205958,15480.0,102.51655629139071,0.198325911507106,94.0,0.6225165562913905,159.0,0.0,258.0,17239.0,0.0,16918.0,273.0,20501.0,8.0,5.0,11.0,1616.0,43273.0,3002.0,0.5499999999999999,144.0,13656.0,0.0,0.0,0.0,0.0,15.0,4356.0,0.0,0.0,training
108,1,8691,B10800022,82.3,14,64.0,26.0,85.0,1.0,10787.0,10146.0,54633.0,13.0,3.0,0.2307692307692307,0.0,15.0,30.0,0.0,1.3636363636363638,2.7272727272727275,6.0,316.0,24888.0,164.82119205298017,0.3188588685780918,12000.0,79.47019867549669,0.1537410166721753,71.0,0.4701986754966885,36.0,0.0,280.0,5068.0,0.0,19820.0,203.0,16647.0,5.0,2.0,5.0,464.0,128.0,2310.0,0.3,113.0,8241.0,0.0,0.0,0.0,0.0,19.0,474.0,0.0,0.0,training
108,1,8691,B10813056,16.0,14,59.0,2.0,19.0,1.0,6099.0,2979.0,6307.0,368.0,0.0,0.0,0.0,4.0,0.0,0.0,0.3636363636363636,0.0,0.0,79.0,5110.0,33.84105960264901,0.0654680495995679,3480.0,23.04635761589404,0.0445848948349307,16.0,0.1059602649006621,36.0,0.0,43.0,2327.0,0.0,2783.0,78.0,5006.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,104.0,0.0,0.0,0.0,0.0,1.0,64.0,0.0,0.0,training
108,1,8691,B10817007,90.6,14,41.0,97.0,138.0,1.0,642.0,13237.0,66342.0,424.0,10.0,0.7692307692307692,172.0,160.0,442.0,15.636363636363637,14.545454545454549,40.18181818181818,8.0,660.0,26891.0,178.0860927152318,0.3445208066109557,13800.0,91.39072847682118,0.1768021691730015,86.0,0.5695364238410596,516.0,0.0,144.0,17950.0,0.0,8941.0,523.0,21829.0,11.0,1.0,10.0,3045.0,412.0,4375.0,0.4,137.0,5062.0,0.0,0.0,0.0,0.0,23.0,6468.0,0.0,0.0,training
108,1,8691,B10817014,97.3,14,83.0,130.0,198.0,4.0,15890.0,46730.0,196909.0,86.0,9.0,0.6923076923076923,11.0,100.0,5.0,1.0,9.09090909090909,0.4545454545454545,15.0,1131.0,50754.0,336.11920529801324,0.6502476300149662,32280.0,213.77483443708616,0.413563334848152,138.0,0.9139072847682118,906.0,4.0,221.0,40945.0,9.0,9800.0,1023.0,48834.0,17.0,7.0,16.0,2632.0,284.0,6239.0,0.75,108.0,1920.0,0.0,0.0,0.0,0.0,21.0,6092.0,0.0,0.0,training
108,1,8691,B10831006,65.4,14,51.0,57.0,86.0,0.0,7131.0,6857.0,66881.0,0.0,6.0,0.4615384615384615,11.0,250.0,0.0,1.0,22.72727272727273,0.0,3.0,622.0,31007.0,205.3443708609272,0.397253975329512,15060.0,99.73509933774837,0.19294497592358,75.0,0.4966887417218542,130.0,107.0,385.0,6296.0,4011.0,20700.0,443.0,24526.0,5.0,7.0,3.0,297.0,572.0,108.0,0.15,179.0,6481.0,0.0,0.0,0.0,0.0,10.0,258.0,0.0,0.0,training
108,1,8691,B10836213,94.6,14,85.0,133.0,135.0,0.0,12993.0,10435.0,60253.0,0.0,6.0,0.4615384615384615,267.0,274.0,58.0,24.272727272727277,24.90909090909091,5.2727272727272725,5.0,431.0,21874.0,144.8609271523179,0.280244249890597,11040.0,73.11258278145695,0.1414417353384013,92.0,0.6092715231788077,130.0,0.0,301.0,11604.0,0.0,10270.0,372.0,21280.0,19.0,3.0,5.0,484.0,105.0,1610.0,0.25,59.0,594.0,0.0,0.0,1.0,27.0,68.0,1811.0,0.0,0.0,training
108,1,8691,A10723002,97.9,15,93.0,418.0,175.0,1.0,8096.0,40532.0,64637.0,2.0,3.0,0.2307692307692307,50.0,196.0,86.0,4.545454545454545,17.818181818181817,7.818181818181818,9.0,591.0,69817.0,462.364238410596,0.8944780467501061,22140.0,146.62251655629143,0.2836521757601634,138.0,0.9139072847682116,439.0,0.0,152.0,40763.0,0.0,29054.0,329.0,45825.0,11.0,6.0,8.0,429.0,495.0,4186.0,0.45,262.0,23992.0,0.0,0.0,2.0,502.0,35.0,2334.0,0.0,0.0,testing
108,1,8691,A10723015,97.6,15,100.0,76.0,169.0,0.0,7163.0,23506.0,213975.0,0.0,8.0,0.6153846153846153,11.0,36.0,71.0,1.0,3.272727272727273,6.454545454545454,4.0,701.0,53217.0,352.430463576159,0.6818029736869302,21360.0,141.4569536423841,0.2736590096764723,137.0,0.9072847682119204,206.0,21.0,474.0,25839.0,4820.0,22558.0,278.0,20255.0,8.0,3.0,4.0,37098.0,6081.0,8186.0,0.2,423.0,32962.0,0.0,0.0,0.0,0.0,33.0,3260.0,0.0,0.0,training
108,1,8691,A10723025,94.5,15,97.0,67.0,158.0,2.0,11140.0,29301.0,65095.0,32.0,12.0,0.9230769230769232,4.0,48.0,22.0,0.3636363636363636,4.363636363636364,2.0,11.0,443.0,67473.0,446.841059602649,0.8644473014934747,20340.0,134.7019867549669,0.2605910232593371,129.0,0.8543046357615891,257.0,5.0,181.0,39854.0,744.0,26875.0,394.0,59796.0,12.0,6.0,11.0,917.0,464.0,3672.0,0.5499999999999999,49.0,7677.0,0.0,0.0,0.0,0.0,6.0,1688.0,0.0,0.0,validation
108,1,8691,A10723027,98.5,15,267.0,285.0,515.0,20.0,23168.0,25068.0,303034.0,1634.0,16.0,1.2307692307692306,101.0,219.0,294.0,9.181818181818182,19.90909090909091,26.727272727272727,17.0,2214.0,107701.0,713.2516556291391,1.3798384363841645,31500.0,208.60927152317885,0.4035701687644605,224.0,1.4834437086092715,223.0,571.0,1420.0,12337.0,20384.0,74980.0,1826.0,77859.0,30.0,15.0,16.0,2733.0,4622.0,7051.0,0.8499999999999999,388.0,29842.0,0.0,0.0,0.0,0.0,65.0,6100.0,0.0,0.0,training
108,1,8691,A10723048,95.7,15,132.0,132.0,206.0,3.0,24547.0,17413.0,128912.0,2107.0,10.0,0.7692307692307692,8.0,93.0,375.0,0.7272727272727273,8.454545454545455,34.09090909090909,4.0,1778.0,52146.0,345.3377483443709,0.6680815879489387,36720.0,243.1788079470199,0.4704475110168569,112.0,0.7417218543046358,607.0,305.0,866.0,18050.0,6594.0,27502.0,1530.0,42997.0,13.0,6.0,4.0,5994.0,1141.0,3631.0,0.2,248.0,9149.0,0.0,0.0,0.0,0.0,44.0,1626.0,0.0,0.0,testing
108,1,8691,A10723050,98.0,15,244.0,153.0,431.0,41.0,25030.0,22227.0,113120.0,662.0,11.0,0.846153846153846,54.0,49.0,35.0,4.90909090909091,4.454545454545454,3.1818181818181817,21.0,982.0,90224.0,597.5099337748345,1.1559274573525304,26220.0,173.6423841059603,0.3359241214287032,144.0,0.95364238410596,506.0,204.0,272.0,39749.0,34447.0,16028.0,825.0,86391.0,11.0,11.0,23.0,670.0,523.0,2372.0,1.05,157.0,3833.0,0.0,0.0,2.0,1198.0,38.0,7363.0,0.0,0.0,training
108,1,8691,B10428004,97.0,15,70.0,159.0,323.0,13.0,11424.0,15957.0,108226.0,75.0,15.0,1.1538461538461535,91.0,209.0,46.0,8.272727272727273,19.000000000000004,4.181818181818182,18.0,1568.0,58522.0,387.5629139072848,0.749769314807421,48240.0,319.4701986754966,0.6180388870221453,146.0,0.966887417218543,767.0,0.0,801.0,31307.0,0.0,27215.0,1314.0,51873.0,30.0,5.0,18.0,4343.0,458.0,4861.0,0.9000000000000001,254.0,6649.0,0.0,0.0,0.0,0.0,39.0,5356.0,0.0,0.0,training
108,1,8691,B10432039,25.5,15,20.0,56.0,187.0,16.0,1533.0,112685.0,57959.0,5203.0,3.0,0.2307692307692307,1.0,0.0,14.0,0.0909090909090909,0.0,1.2727272727272727,5.0,443.0,86097.0,570.1788079470199,1.1030533593686913,24480.0,162.1192052980132,0.3136316740112378,154.0,1.0198675496688738,48.0,7.0,388.0,9386.0,1816.0,74895.0,418.0,81255.0,7.0,6.0,5.0,1684.0,1381.0,3097.0,0.25,25.0,4842.0,0.0,0.0,0.0,0.0,2.0,71.0,0.0,0.0,training
108,1,8691,B10500002,94.8,15,93.0,61.0,132.0,1.0,17604.0,7323.0,128440.0,28.0,7.0,0.5384615384615384,0.0,60.0,162.0,0.0,5.454545454545456,14.727272727272728,6.0,542.0,40591.0,268.81456953642385,0.5200418006450228,16380.0,108.47682119205297,0.2098564877575193,110.0,0.7284768211920527,94.0,0.0,448.0,10410.0,0.0,30181.0,425.0,30024.0,12.0,7.0,6.0,2086.0,311.0,3925.0,0.3,117.0,10567.0,0.0,0.0,0.0,0.0,30.0,2605.0,0.0,0.0,training
108,1,8691,B10500042,78.7,15,53.0,65.0,109.0,0.0,19048.0,3002.0,63433.0,0.0,4.0,0.3076923076923077,0.0,18.0,233.0,0.0,1.6363636363636362,21.181818181818183,5.0,321.0,31954.0,211.61589403973508,0.4093867038952246,12300.0,81.45695364238411,0.1575845420889795,82.0,0.5430463576158938,144.0,0.0,177.0,13514.0,0.0,18440.0,321.0,31954.0,3.0,0.0,5.0,26697.0,0.0,164.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2798.0,0.0,0.0,validation
108,1,8691,B10500044,85.5,15,90.0,77.0,153.0,0.0,13691.0,15402.0,91982.0,0.0,2.0,0.1538461538461538,9.0,54.0,50.0,0.8181818181818182,4.90909090909091,4.545454545454545,8.0,467.0,64858.0,429.523178807947,0.8309445716103299,20940.0,138.67549668874173,0.2682780740929461,130.0,0.8609271523178808,260.0,0.0,207.0,27323.0,0.0,37535.0,369.0,46381.0,2.0,0.0,8.0,945.0,0.0,6756.0,0.3999999999999999,98.0,18477.0,0.0,0.0,0.0,0.0,17.0,3419.0,0.0,0.0,testing
108,1,8691,B10500086,73.0,15,8.0,37.0,10.0,6.0,603.0,4605.0,1043.0,127.0,3.0,0.2307692307692307,23.0,0.0,5.0,2.090909090909091,0.0,0.4545454545454545,0.0,75.0,1149.0,7.609271523178808,0.0147207023463607,1020.0,6.754966887417218,0.0130679864171348,4.0,0.0264900662251654,0.0,0.0,75.0,0.0,0.0,1149.0,75.0,1149.0,7.0,8.0,0.0,237.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1382.0,0.0,0.0,training
108,1,8691,B10511014,86.5,15,61.0,47.0,359.0,31.0,5533.0,9158.0,107870.0,578.0,10.0,0.7692307692307692,8.0,4.0,42.0,0.7272727272727273,0.3636363636363636,3.8181818181818175,18.0,839.0,106925.0,708.1125827814569,1.369896517306031,25020.0,165.69536423841058,0.3205500197614855,159.0,1.0529801324503312,167.0,6.0,666.0,38589.0,978.0,67358.0,837.0,106433.0,16.0,7.0,18.0,2795.0,1336.0,6204.0,0.9000000000000001,2.0,492.0,0.0,0.0,0.0,0.0,8.0,1061.0,0.0,0.0,training
108,1,8691,B10511048,79.9,15,127.0,53.0,102.0,0.0,17374.0,12518.0,49480.0,0.0,1.0,0.0769230769230769,24.0,27.0,7.0,2.1818181818181817,2.454545454545454,0.6363636363636364,0.0,715.0,27678.0,183.29801324503308,0.3546036549543727,13320.0,88.21192052980132,0.1706525285061144,93.0,0.6158940397350992,172.0,0.0,543.0,7944.0,0.0,19734.0,583.0,19793.0,1.0,0.0,0.0,40.0,0.0,0.0,0.0,132.0,7885.0,0.0,0.0,0.0,0.0,9.0,2681.0,0.0,0.0,testing
108,1,8691,B10511153,83.6,15,94.0,53.0,47.0,0.0,7523.0,2274.0,56008.0,0.0,4.0,0.3076923076923077,69.0,81.0,4.0,6.2727272727272725,7.363636363636363,0.3636363636363636,1.0,54.0,2796.0,18.516556291390728,0.0358216568846168,2040.0,13.509933774834437,0.0261359728342698,16.0,0.1059602649006621,28.0,0.0,26.0,2283.0,0.0,513.0,53.0,2613.0,4.0,0.0,1.0,441.0,0.0,1.0,0.05,1.0,183.0,0.0,0.0,0.0,0.0,38.0,64584.0,0.0,0.0,validation
108,1,8691,B10511155,84.4,15,94.0,75.0,107.0,0.0,9890.0,9909.0,29389.0,0.0,11.0,0.846153846153846,0.0,114.0,42.0,0.0,10.363636363636363,3.8181818181818175,12.0,232.0,38597.0,255.6092715231788,0.4944951683746631,6600.0,43.70860927152318,0.0845575591696963,92.0,0.609271523178808,7.0,0.0,225.0,1715.0,0.0,36882.0,194.0,33761.0,14.0,5.0,12.0,1652.0,276.0,189.0,0.6,38.0,4836.0,0.0,0.0,0.0,0.0,17.0,2360.0,0.0,0.0,training
108,1,8691,B10511157,74.4,15,124.0,77.0,3.0,0.0,5687.0,8285.0,160.0,0.0,4.0,0.3076923076923076,8.0,81.0,29.0,0.7272727272727273,7.363636363636363,2.6363636363636367,0.0,2.0,114.0,0.7549668874172185,0.0014605396583856,60.0,0.3973509933774834,0.0007687050833608,1.0,0.0066225165562913,0.0,0.0,2.0,0.0,0.0,114.0,2.0,114.0,3.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,532.0,0.0,0.0,training
108,1,8691,B10512104,46.3,15,22.0,23.0,71.0,4.0,6480.0,15002.0,77301.0,2232.0,2.0,0.1538461538461538,2.0,68.0,1.0,0.1818181818181818,6.181818181818183,0.0909090909090909,5.0,148.0,21725.0,143.87417218543047,0.2783352989335843,6840.0,45.29801324503311,0.0876323795031398,65.0,0.4304635761589401,26.0,0.0,122.0,5241.0,0.0,16484.0,148.0,21725.0,4.0,6.0,5.0,712.0,579.0,3708.0,0.25,0.0,0.0,2.0,157.0,0.0,0.0,2.0,72.0,0.0,0.0,training
108,1,8691,B10512114,96.3,15,154.0,85.0,159.0,1.0,24869.0,33925.0,146910.0,29.0,8.0,0.6153846153846154,3.0,8.0,170.0,0.2727272727272727,0.7272727272727272,15.454545454545451,10.0,1190.0,47713.0,315.9801324503311,0.6112870940399588,38760.0,256.6887417218543,0.4965834838511266,128.0,0.8476821192052979,778.0,5.0,407.0,32416.0,341.0,14956.0,849.0,32900.0,8.0,3.0,10.0,364.0,60.0,6817.0,0.5,341.0,14813.0,0.0,0.0,0.0,0.0,13.0,1717.0,0.0,0.0,testing
108,1,8691,B10512119,86.0,15,13.0,11.0,18.0,0.0,1105.0,996.0,3466.0,0.0,6.0,0.4615384615384615,23.0,0.0,17.0,2.090909090909091,0.0,1.5454545454545454,0.0,312.0,5674.0,37.57615894039735,0.0726938773831603,8220.0,54.437086092715234,0.1053125964204401,7.0,0.0463576158940395,10.0,0.0,302.0,242.0,0.0,5432.0,186.0,3271.0,9.0,0.0,0.0,265.0,0.0,0.0,0.0,126.0,2403.0,0.0,0.0,0.0,0.0,9.0,477.0,0.0,0.0,training
108,1,8691,B10512130,80.0,15,76.0,83.0,61.0,0.0,8828.0,13541.0,57939.0,0.0,6.0,0.4615384615384614,3.0,70.0,136.0,0.2727272727272727,6.363636363636363,12.363636363636363,3.0,146.0,18589.0,123.10596026490067,0.238157646576589,6120.0,40.529801324503325,0.0784079185028093,57.0,0.3774834437086088,39.0,1.0,106.0,5635.0,138.0,12816.0,79.0,9172.0,12.0,4.0,3.0,2115.0,137.0,1162.0,0.15,67.0,9417.0,0.0,0.0,0.0,0.0,36.0,6462.0,0.0,0.0,training
108,1,8691,B10512142,96.7,15,76.0,59.0,179.0,2.0,16999.0,12329.0,132529.0,35.0,8.0,0.6153846153846152,0.0,27.0,60.0,0.0,2.4545454545454546,5.454545454545455,3.0,1532.0,28786.0,190.635761589404,0.3687990754937701,22380.0,148.21192052980132,0.286726996093607,144.0,0.95364238410596,719.0,5.0,808.0,10514.0,252.0,18020.0,1498.0,27037.0,23.0,4.0,3.0,2086.0,207.0,589.0,0.15,34.0,1749.0,0.0,0.0,0.0,0.0,36.0,5863.0,0.0,0.0,training
108,1,8691,B10513103,95.8,15,70.0,62.0,135.0,8.0,12006.0,22099.0,86412.0,258.0,8.0,0.6153846153846154,0.0,42.0,82.0,0.0,3.8181818181818175,7.454545454545455,14.0,722.0,47972.0,317.6953642384106,0.6146053376498002,25620.0,169.66887417218544,0.3282370705950945,112.0,0.7417218543046357,306.0,13.0,403.0,24471.0,1842.0,21659.0,415.0,37020.0,21.0,6.0,14.0,1200.0,246.0,681.0,0.7,307.0,10952.0,0.0,0.0,0.0,0.0,11.0,3069.0,0.0,0.0,validation
108,1,8691,B10513126,95.9,15,112.0,131.0,166.0,10.0,13186.0,27329.0,85470.0,679.0,4.0,0.3076923076923076,36.0,53.0,43.0,3.2727272727272725,4.818181818181819,3.909090909090909,17.0,1105.0,20007.0,132.4966887417219,0.2563247100466843,16680.0,110.46357615894044,0.2137000131743233,126.0,0.8344370860927147,391.0,3.0,711.0,6711.0,5.0,13291.0,960.0,19377.0,28.0,9.0,17.0,4906.0,288.0,4002.0,0.85,145.0,630.0,0.0,0.0,0.0,0.0,47.0,7799.0,0.0,0.0,testing
108,1,8691,B10514049,87.1,15,96.0,75.0,226.0,2.0,8977.0,9696.0,92792.0,102.0,12.0,0.9230769230769232,35.0,116.0,102.0,3.1818181818181817,10.545454545454543,9.272727272727272,3.0,1595.0,33072.0,219.01986754966887,0.4237102419485156,22380.0,148.21192052980135,0.2867269960936072,121.0,0.801324503311258,476.0,3.0,1116.0,14692.0,82.0,18298.0,1081.0,23936.0,17.0,12.0,3.0,2606.0,1723.0,548.0,0.15,514.0,9136.0,0.0,0.0,0.0,0.0,27.0,4974.0,0.0,0.0,training
108,1,8691,B10514067,93.3,15,91.0,48.0,149.0,1.0,19517.0,15024.0,60084.0,15.0,4.0,0.3076923076923077,0.0,20.0,30.0,0.0,1.8181818181818183,2.727272727272727,1.0,556.0,79087.0,523.7549668874173,1.013242982129362,18780.0,124.37086092715232,0.2406046910919544,139.0,0.9205298013245032,289.0,0.0,267.0,53965.0,0.0,25122.0,337.0,68627.0,5.0,3.0,1.0,54.0,73.0,17.0,0.05,219.0,10460.0,0.0,0.0,0.0,0.0,11.0,3903.0,0.0,0.0,training
108,1,8691,B10515045,68.9,15,44.0,49.0,69.0,3.0,10052.0,16708.0,49376.0,515.0,1.0,0.0769230769230769,12.0,157.0,5.0,1.0909090909090908,14.27272727272727,0.4545454545454545,0.0,382.0,6818.0,45.15231788079471,0.0873505209725742,6240.0,41.32450331125828,0.0799453286695311,54.0,0.357615894039735,95.0,0.0,287.0,1184.0,0.0,5634.0,208.0,4672.0,3.0,1.0,0.0,92.0,9.0,0.0,0.0,174.0,2146.0,0.0,0.0,0.0,0.0,25.0,1597.0,0.0,0.0,training
108,1,8691,B10521018,88.9,15,187.0,90.0,222.0,7.0,16004.0,6325.0,52189.0,83.0,7.0,0.5384615384615384,24.0,30.0,70.0,2.1818181818181817,2.7272727272727275,6.363636363636363,7.0,956.0,51952.0,344.0529801324504,0.665596108179405,18180.0,120.39735099337749,0.2329176402583457,111.0,0.7350993377483441,161.0,0.0,795.0,26936.0,0.0,25016.0,925.0,51463.0,14.0,6.0,7.0,134.0,152.0,66.0,0.35,31.0,489.0,0.0,0.0,0.0,0.0,104.0,3097.0,0.0,0.0,testing
108,1,8691,B10521029,75.1,15,75.0,66.0,29.0,2.0,2101.0,3241.0,9320.0,22.0,0.0,0.0,682.0,413.0,3.0,62.0,37.54545454545454,0.2727272727272727,0.0,67.0,6058.0,40.11920529801324,0.0776135899166699,1920.0,12.715231788079471,0.0245985626675479,19.0,0.1258278145695363,5.0,0.0,62.0,689.0,0.0,5369.0,67.0,6058.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,320.0,0.0,0.0,training
108,1,8691,B10521122,86.8,15,110.0,94.0,76.0,3.0,10073.0,13141.0,40896.0,26.0,6.0,0.4615384615384615,102.0,129.0,138.0,9.272727272727272,11.727272727272728,12.545454545454543,13.0,629.0,8918.0,59.05960264900663,0.114255198890205,11160.0,73.90728476821192,0.142979145505123,47.0,0.3112582781456953,311.0,0.0,318.0,3975.0,0.0,4943.0,240.0,3404.0,9.0,0.0,13.0,1641.0,0.0,3952.0,0.65,389.0,5514.0,0.0,0.0,0.0,0.0,20.0,3613.0,0.0,0.0,validation
108,1,8691,B10521152,95.7,15,100.0,52.0,93.0,0.0,15404.0,12825.0,63655.0,0.0,10.0,0.7692307692307692,11.0,33.0,51.0,1.0,3.0,4.636363636363637,0.0,466.0,28595.0,189.3708609271523,0.3663520309784048,15000.0,99.33774834437084,0.1921762708402191,72.0,0.4768211920529799,118.0,11.0,337.0,14370.0,146.0,14079.0,194.0,12574.0,2.0,3.0,0.0,304.0,31.0,0.0,0.0,272.0,16021.0,0.0,0.0,0.0,0.0,10.0,1239.0,0.0,0.0,testing
